訂票代碼,客戶證號,訂單狀態,乘車日期,訂票張數,起站,迄站
0066636,D154097071,預訂,2018/1/5,1,5050,4120
0066637,E295378258,預訂,2018/1/5,1,5050,4120
0066638,P126635926,預訂,2018/1/7,3,5050,7160
0065746,U170860390,預訂,2018/1/5,1,5050,4120
0065747,H290119878,預訂,2018/1/5,1,5050,4120
0065748,U264156083,預訂,2018/1/7,3,5050,7160
0065749,H242412224,預訂,2018/1/5,1,5050,4120
0065750,D154400336,預訂,2018/1/7,3,5050,7160
0065751,C174627976,預訂,2018/1/6,2,5050,1160
0065752,J164252098,預訂,2018/1/7,3,5050,7160
0065753,H294318313,預訂,2018/1/5,1,5050,4120
0065754,G264809480,預訂,2018/1/6,2,5050,1160
0065755,C101422503,預訂,2018/1/5,1,5050,4120
0065756,Q283464186,預訂,2018/1/5,1,5050,4120
0065757,V257085436,預訂,2018/1/7,3,5050,7160
0065758,F198818865,預訂,2018/1/7,3,5050,7160
0065759,D263207194,預訂,2018/1/5,1,5050,4120
0065760,L149125626,預訂,2018/1/7,3,5050,7160
0065761,V122011864,預訂,2018/1/7,3,5050,7160
0065762,J166614863,預訂,2018/1/7,3,5050,7160
0065763,D130581718,預訂,2018/1/7,3,5050,7160
0065764,E198405278,預訂,2018/1/7,3,5050,7160
0066031,R208407866,預訂,2018/1/6,2,5050,1160
0066032,P195241636,預訂,2018/1/7,3,5050,7160
0066033,E285382188,預訂,2018/1/7,3,5050,7160
0066034,Q242495729,預訂,2018/1/6,2,5050,1160
0066035,E199951751,預訂,2018/1/7,3,5050,7160
0066036,Q104238282,預訂,2018/1/6,2,5050,1160
0066037,L180168850,預訂,2018/1/5,1,5050,4120
0066038,O207175597,預訂,2018/1/5,1,5050,4120
0066039,K196841404,預訂,2018/1/5,1,5050,4120
0066040,Q154700206,預訂,2018/1/7,3,5050,7160
0066041,C106717507,預訂,2018/1/7,3,5050,7160
0066042,J270441601,預訂,2018/1/7,3,5050,7160
0066043,E156849967,預訂,2018/1/5,1,5050,4120
0066044,B292666230,預訂,2018/1/5,1,5050,4120
0066045,J236697212,預訂,2018/1/7,3,5050,7160
0066046,G154823323,預訂,2018/1/5,1,5050,4120
0066047,D174402201,預訂,2018/1/7,3,5050,7160
0066048,O107427389,預訂,2018/1/7,3,5050,7160
0066049,K141114354,預訂,2018/1/6,2,5050,1160
0066260,M157635856,預訂,2018/1/7,3,5050,7160
0066261,R203632627,預訂,2018/1/7,3,5050,7160
0066262,B116936166,預訂,2018/1/7,3,5050,7160
0066263,S250230949,預訂,2018/1/7,3,5050,7160
0066264,C279750936,預訂,2018/1/7,3,5050,7160
0066265,B215783154,預訂,2018/1/6,2,5050,1160
0066266,T135796454,預訂,2018/1/5,1,5050,4120
0066267,B242113177,預訂,2018/1/7,3,5050,7160
0066268,N101019747,預訂,2018/1/5,1,5050,4120
0066269,R280872490,預訂,2018/1/7,3,5050,7160
0066270,P119875090,預訂,2018/1/5,1,5050,4120
0066271,K119464192,預訂,2018/1/7,3,5050,7160
0066272,G262562644,預訂,2018/1/7,3,5050,7160
0066273,K211686134,預訂,2018/1/5,1,5050,4120
0066274,G247338446,預訂,2018/1/7,3,5050,7160
0066275,I202363498,預訂,2018/1/6,2,5050,1160
0066276,O208907806,預訂,2018/1/6,2,5050,1160
0066277,L142744347,預訂,2018/1/6,2,5050,1160
0066278,V248988380,預訂,2018/1/7,3,5050,7160
0066639,K115796791,預訂,2018/1/7,3,5050,7160
0066640,C127353825,預訂,2018/1/6,2,5050,1160
0066641,R161884978,預訂,2018/1/6,2,5050,1160
0066642,R264908093,預訂,2018/1/7,3,5050,7160
0066643,O269539131,預訂,2018/1/6,2,5050,1160
0066644,F177811713,預訂,2018/1/5,1,5050,4120
0066645,Z264885092,預訂,2018/1/5,1,5050,4120
0066646,V269001128,預訂,2018/1/5,1,5050,4120
0066647,N247439201,預訂,2018/1/5,1,5050,4120
0066648,A286994624,預訂,2018/1/7,3,5050,7160
0066649,A132183351,預訂,2018/1/7,3,5050,7160
0066650,D118988759,預訂,2018/1/5,1,5050,4120
0066651,R141430625,預訂,2018/1/6,2,5050,1160
0066652,Q294955652,預訂,2018/1/7,3,5050,7160
0066653,N135345238,預訂,2018/1/7,3,5050,7160
0066654,P176429423,預訂,2018/1/7,3,5050,7160
0066655,Z121615996,預訂,2018/1/7,3,5050,7160
0066656,L199643446,預訂,2018/1/6,2,5050,1160
0066657,H256671517,預訂,2018/1/6,2,5050,1160
0065765,N205711904,預訂,2018/1/5,1,5050,4120
0065766,L246619141,預訂,2018/1/7,3,5050,7160
0065767,G191099710,預訂,2018/1/6,2,5050,1160
0065768,S113578308,預訂,2018/1/5,1,5050,4120
0065769,G266897255,預訂,2018/1/5,1,5050,4120
0065770,A125931892,預訂,2018/1/7,3,5050,7160
0065771,T263537494,預訂,2018/1/5,1,5050,4120
0065772,S125364467,預訂,2018/1/6,2,5050,1160
0065773,E193019567,預訂,2018/1/7,3,5050,7160
0065774,B272807995,預訂,2018/1/7,3,5050,7160
0065775,Z158506953,預訂,2018/1/7,3,5050,7160
0065776,D202641603,預訂,2018/1/7,3,5050,7160
0065777,L274898385,預訂,2018/1/5,1,5050,4120
0065778,D152701492,預訂,2018/1/7,3,5050,7160
0065779,D133466101,預訂,2018/1/5,1,5050,4120
0065780,U155245413,預訂,2018/1/7,3,5050,7160
0065781,C252579704,預訂,2018/1/6,2,5050,1160
0065782,L192483559,預訂,2018/1/5,1,5050,4120
0065783,D228888660,預訂,2018/1/6,2,5050,1160
0066050,V290306970,預訂,2018/1/6,2,5050,1160
0066051,L169141644,預訂,2018/1/6,2,5050,1160
0066052,E190704265,預訂,2018/1/6,2,5050,1160
0066053,L174610825,預訂,2018/1/6,2,5050,1160
0066054,K136236656,預訂,2018/1/7,3,5050,7160
0066055,J123170166,預訂,2018/1/6,2,5050,1160
0066056,G248422509,預訂,2018/1/7,3,5050,7160
0066057,R163744244,預訂,2018/1/7,3,5050,7160
0066058,A233196238,預訂,2018/1/5,1,5050,4120
0066059,B106501311,預訂,2018/1/7,3,5050,7160
0066060,L125224480,預訂,2018/1/7,3,5050,7160
0066061,B178585316,預訂,2018/1/6,2,5050,1160
0066062,A190731679,預訂,2018/1/6,2,5050,1160
0066063,S245511642,預訂,2018/1/7,3,5050,7160
0066064,G285806774,預訂,2018/1/7,3,5050,7160
0066065,A268832363,預訂,2018/1/6,2,5050,1160
0066066,D181136981,預訂,2018/1/5,1,5050,4120
0066067,O128424520,預訂,2018/1/7,3,5050,7160
0066068,E282920088,預訂,2018/1/5,1,5050,4120
0066279,S179030734,預訂,2018/1/7,3,5050,7160
0066280,D185161471,預訂,2018/1/6,2,5050,1160
0066281,N212425495,預訂,2018/1/6,2,5050,1160
0066282,D151529674,預訂,2018/1/6,2,5050,1160
0066283,V254351764,預訂,2018/1/7,3,5050,7160
0066284,D154728580,預訂,2018/1/6,2,5050,1160
0066285,C124889588,預訂,2018/1/7,3,5050,7160
0066286,J195405832,預訂,2018/1/5,1,5050,4120
0066287,D224828766,預訂,2018/1/7,3,5050,7160
0066288,L217752226,預訂,2018/1/5,1,5050,4120
0066289,S196162299,預訂,2018/1/6,2,5050,1160
0066290,C140778599,預訂,2018/1/5,1,5050,4120
0066291,L276474829,預訂,2018/1/7,3,5050,7160
0066292,M110386241,預訂,2018/1/7,3,5050,7160
0066293,A257552827,預訂,2018/1/7,3,5050,7160
0066294,J262695524,預訂,2018/1/7,3,5050,7160
0066295,H107715780,預訂,2018/1/6,2,5050,1160
0066296,U291965123,預訂,2018/1/5,1,5050,4120
0066297,D241089030,預訂,2018/1/7,3,5050,7160
0066658,S116774615,預訂,2018/1/6,2,5050,1160
0066659,Q177570564,預訂,2018/1/5,1,5050,4120
0066660,U213970593,預訂,2018/1/7,3,5050,7160
0066661,Z188191451,預訂,2018/1/5,1,5050,4120
0066662,N185730929,預訂,2018/1/5,1,5050,4120
0066663,Z167747211,預訂,2018/1/6,2,5050,1160
0066664,M291755004,預訂,2018/1/6,2,5050,1160
0066665,S156779354,預訂,2018/1/6,2,5050,1160
0066666,V108386926,預訂,2018/1/6,2,5050,1160
0066667,D277449333,預訂,2018/1/7,3,5050,7160
0066668,O134368006,預訂,2018/1/5,1,5050,4120
0066669,K121664175,預訂,2018/1/6,2,5050,1160
0066670,V293955224,預訂,2018/1/6,2,5050,1160
0066671,E245797525,預訂,2018/1/7,3,5050,7160
0066672,F197500079,預訂,2018/1/5,1,5050,4120
0066673,A170636566,預訂,2018/1/5,1,5050,4120
0066674,Z264182907,預訂,2018/1/7,3,5050,7160
0066675,L157646205,預訂,2018/1/5,1,5050,4120
0066676,M215942894,預訂,2018/1/6,2,5050,1160
0065784,F240289270,預訂,2018/1/7,3,5050,7160
0065785,L218776720,預訂,2018/1/7,3,5050,7160
0065786,C200242889,預訂,2018/1/6,2,5050,1160
0065787,I200361594,預訂,2018/1/6,2,5050,1160
0065788,Q126431287,預訂,2018/1/6,2,5050,1160
0065789,H155089522,預訂,2018/1/6,2,5050,1160
0065790,H177157485,預訂,2018/1/7,3,5050,7160
0065791,B230755227,預訂,2018/1/6,2,5050,1160
0065792,Q205738765,預訂,2018/1/6,2,5050,1160
0065793,C261192402,預訂,2018/1/7,3,5050,7160
0065794,M197306129,預訂,2018/1/6,2,5050,1160
0065795,Q182773620,預訂,2018/1/5,1,5050,4120
0065796,B218446087,預訂,2018/1/5,1,5050,4120
0065797,M200709207,預訂,2018/1/5,1,5050,4120
0065798,Q185085467,預訂,2018/1/7,3,5050,7160
0065799,H122301308,預訂,2018/1/7,3,5050,7160
0065800,S138494278,預訂,2018/1/6,2,5050,1160
0065801,H296578308,預訂,2018/1/7,3,5050,7160
0065802,L125890715,預訂,2018/1/5,1,5050,4120
0066069,D219886603,預訂,2018/1/5,1,5050,4120
0066070,L173474110,預訂,2018/1/5,1,5050,4120
0066071,U127845092,預訂,2018/1/7,3,5050,7160
0066072,Q236320702,預訂,2018/1/6,2,5050,1160
0066073,E268054943,預訂,2018/1/5,1,5050,4120
0066074,T193106003,預訂,2018/1/6,2,5050,1160
0066075,U111439971,預訂,2018/1/6,2,5050,1160
0066076,M187057137,預訂,2018/1/6,2,5050,1160
0066077,C108351212,預訂,2018/1/7,3,5050,7160
0066078,G195364281,預訂,2018/1/5,1,5050,4120
0066079,K141231038,預訂,2018/1/6,2,5050,1160
0066080,M264776499,預訂,2018/1/7,3,5050,7160
0066081,F220802375,預訂,2018/1/6,2,5050,1160
0066082,P201305956,預訂,2018/1/7,3,5050,7160
0066083,V235351039,預訂,2018/1/5,1,5050,4120
0066084,A127782977,預訂,2018/1/6,2,5050,1160
0066085,L263483430,預訂,2018/1/7,3,5050,7160
0066086,R233327997,預訂,2018/1/6,2,5050,1160
0066087,F109691138,預訂,2018/1/6,2,5050,1160
0066298,K169112661,預訂,2018/1/6,2,5050,1160
0066299,R267526879,預訂,2018/1/5,1,5050,4120
0066300,N274301138,預訂,2018/1/6,2,5050,1160
0066301,C122372722,預訂,2018/1/6,2,5050,1160
0066302,F168808182,預訂,2018/1/5,1,5050,4120
0066303,K226544821,預訂,2018/1/6,2,5050,1160
0066304,K183607863,預訂,2018/1/5,1,5050,4120
0066305,Q179838621,預訂,2018/1/6,2,5050,1160
0066306,T152850671,預訂,2018/1/6,2,5050,1160
0066307,L100600073,預訂,2018/1/6,2,5050,1160
0066308,B187343728,預訂,2018/1/5,1,5050,4120
0066309,T274483532,預訂,2018/1/6,2,5050,1160
0066310,M161689068,預訂,2018/1/5,1,5050,4120
0066311,K263361840,預訂,2018/1/7,3,5050,7160
0066312,R262551925,預訂,2018/1/6,2,5050,1160
0066313,U123407630,預訂,2018/1/7,3,5050,7160
0066314,G270630606,預訂,2018/1/6,2,5050,1160
0066315,G272574352,預訂,2018/1/5,1,5050,4120
0066316,B264956756,預訂,2018/1/5,1,5050,4120
0066677,T261242401,預訂,2018/1/5,1,5050,4120
0066678,E227483206,預訂,2018/1/7,3,5050,7160
0066679,G170772278,預訂,2018/1/7,3,5050,7160
0066680,D157160544,預訂,2018/1/5,1,5050,4120
0066681,S116285640,預訂,2018/1/5,1,5050,4120
0066682,I230487225,預訂,2018/1/5,1,5050,4120
0066683,U228877536,預訂,2018/1/7,3,5050,7160
0066684,D155711043,預訂,2018/1/5,1,5050,4120
0066685,H273210483,預訂,2018/1/5,1,5050,4120
0066686,T169863704,預訂,2018/1/6,2,5050,1160
0066687,H120700045,預訂,2018/1/5,1,5050,4120
0066688,M214470899,預訂,2018/1/5,1,5050,4120
0066689,A208999267,預訂,2018/1/7,3,5050,7160
0066690,G151614966,預訂,2018/1/5,1,5050,4120
0066691,T143361394,預訂,2018/1/5,1,5050,4120
0066692,O196615560,預訂,2018/1/6,2,5050,1160
0066693,O173155007,預訂,2018/1/6,2,5050,1160
0066694,P106024329,預訂,2018/1/7,3,5050,7160
0066695,I161927485,預訂,2018/1/7,3,5050,7160
0065803,A140970171,預訂,2018/1/7,3,5050,7160
0065804,R130253292,預訂,2018/1/7,3,5050,7160
0065805,S189263012,預訂,2018/1/7,3,5050,7160
0065806,D209435461,預訂,2018/1/6,2,5050,1160
0065807,H255342286,預訂,2018/1/6,2,5050,1160
0065808,J116866040,預訂,2018/1/6,2,5050,1160
0065809,I224258638,預訂,2018/1/6,2,5050,1160
0065810,H280633469,預訂,2018/1/6,2,5050,1160
0065811,A166110666,預訂,2018/1/6,2,5050,1160
0065812,V268864827,預訂,2018/1/6,2,5050,1160
0065813,L251120786,預訂,2018/1/7,3,5050,7160
0065814,C246924855,預訂,2018/1/5,1,5050,4120
0065815,Q119460607,預訂,2018/1/7,3,5050,7160
0065816,H126618242,預訂,2018/1/7,3,5050,7160
0065817,C206539916,預訂,2018/1/6,2,5050,1160
0065818,V297855752,預訂,2018/1/5,1,5050,4120
0065819,F243667436,預訂,2018/1/6,2,5050,1160
0065820,S253089757,預訂,2018/1/5,1,5050,4120
0065821,V148895057,預訂,2018/1/5,1,5050,4120
0066088,V184229157,預訂,2018/1/6,2,5050,1160
0066089,D102186794,預訂,2018/1/7,3,5050,7160
0066090,T206718939,預訂,2018/1/5,1,5050,4120
0066091,Z178561718,預訂,2018/1/7,3,5050,7160
0066092,E145494812,預訂,2018/1/6,2,5050,1160
0066093,Z181762872,預訂,2018/1/6,2,5050,1160
0066094,R138884995,預訂,2018/1/7,3,5050,7160
0066095,F297865639,預訂,2018/1/7,3,5050,7160
0066096,K265559008,預訂,2018/1/5,1,5050,4120
0066097,R153565124,預訂,2018/1/5,1,5050,4120
0066098,V254579628,預訂,2018/1/7,3,5050,7160
0066099,F216351525,預訂,2018/1/6,2,5050,1160
0066100,S161338847,預訂,2018/1/7,3,5050,7160
0066101,D282762610,預訂,2018/1/7,3,5050,7160
0066102,E289750468,預訂,2018/1/5,1,5050,4120
0066103,M226416663,預訂,2018/1/7,3,5050,7160
0066104,P173638242,預訂,2018/1/7,3,5050,7160
0066105,Z281601125,預訂,2018/1/6,2,5050,1160
0066106,Z245538596,預訂,2018/1/7,3,5050,7160
0066317,D181358030,預訂,2018/1/7,3,5050,7160
0066318,N118621560,預訂,2018/1/7,3,5050,7160
0066319,C105106626,預訂,2018/1/5,1,5050,4120
0066320,H247237605,預訂,2018/1/7,3,5050,7160
0066321,N143083256,預訂,2018/1/6,2,5050,1160
0066322,B146294073,預訂,2018/1/7,3,5050,7160
0066323,A252620142,預訂,2018/1/5,1,5050,4120
0066324,S273591589,預訂,2018/1/5,1,5050,4120
0066325,L290860176,預訂,2018/1/6,2,5050,1160
0066326,V214020093,預訂,2018/1/6,2,5050,1160
0066327,B105371597,預訂,2018/1/5,1,5050,4120
0066328,V154936103,預訂,2018/1/6,2,5050,1160
0066329,J256411656,預訂,2018/1/6,2,5050,1160
0066330,M221070050,預訂,2018/1/6,2,5050,1160
0066331,Z254565261,預訂,2018/1/6,2,5050,1160
0066332,I156410393,預訂,2018/1/5,1,5050,4120
0066333,L207050993,預訂,2018/1/5,1,5050,4120
0066334,C290541866,預訂,2018/1/5,1,5050,4120
0066335,P106152024,預訂,2018/1/5,1,5050,4120
0066696,B298368699,預訂,2018/1/7,3,5050,7160
0066697,Z288840004,預訂,2018/1/6,2,5050,1160
0066698,A156516012,預訂,2018/1/5,1,5050,4120
0066699,T265644803,預訂,2018/1/7,3,5050,7160
0066700,I141690941,預訂,2018/1/7,3,5050,7160
0066701,K193273066,預訂,2018/1/5,1,5050,4120
0066702,N291485946,預訂,2018/1/7,3,5050,7160
0066703,V183371714,預訂,2018/1/5,1,5050,4120
0066704,J215367264,預訂,2018/1/5,1,5050,4120
0066705,E167573009,預訂,2018/1/7,3,5050,7160
0066706,S217624090,預訂,2018/1/5,1,5050,4120
0066707,Z234772135,預訂,2018/1/5,1,5050,4120
0066708,N164569304,預訂,2018/1/5,1,5050,4120
0066709,J242125530,預訂,2018/1/6,2,5050,1160
0066710,P144949674,預訂,2018/1/7,3,5050,7160
0066711,K184121764,預訂,2018/1/5,1,5050,4120
0066712,M179888324,預訂,2018/1/5,1,5050,4120
0066713,F100618795,預訂,2018/1/7,3,5050,7160
0066714,C173597997,預訂,2018/1/6,2,5050,1160
0065822,A296748312,預訂,2018/1/6,2,5050,1160
0065823,S269448128,預訂,2018/1/5,1,5050,4120
0065824,T149636970,預訂,2018/1/5,1,5050,4120
0065825,B192241544,預訂,2018/1/6,2,5050,1160
0065826,C121889746,預訂,2018/1/7,3,5050,7160
0065827,N262049829,預訂,2018/1/6,2,5050,1160
0065828,U209095309,預訂,2018/1/5,1,5050,4120
0065829,R124907056,預訂,2018/1/5,1,5050,4120
0065830,O297584771,預訂,2018/1/7,3,5050,7160
0065831,T261772753,預訂,2018/1/6,2,5050,1160
0065832,E210489154,預訂,2018/1/7,3,5050,7160
0065833,O123911699,預訂,2018/1/6,2,5050,1160
0065834,V269030423,預訂,2018/1/7,3,5050,7160
0065835,N183991675,預訂,2018/1/6,2,5050,1160
0065836,C128533210,預訂,2018/1/6,2,5050,1160
0065837,E108674418,預訂,2018/1/7,3,5050,7160
0065838,R151194878,預訂,2018/1/6,2,5050,1160
0065839,V222440349,預訂,2018/1/5,1,5050,4120
0065840,F248272740,預訂,2018/1/6,2,5050,1160
0066107,L245228306,預訂,2018/1/5,1,5050,4120
0066108,A221551130,預訂,2018/1/5,1,5050,4120
0066109,Z116935623,預訂,2018/1/7,3,5050,7160
0066110,V245135341,預訂,2018/1/7,3,5050,7160
0066111,U140566370,預訂,2018/1/5,1,5050,4120
0066112,A251567093,預訂,2018/1/6,2,5050,1160
0066113,V229845940,預訂,2018/1/6,2,5050,1160
0066114,H118447300,預訂,2018/1/6,2,5050,1160
0066115,B200005938,預訂,2018/1/5,1,5050,4120
0066116,B126595588,預訂,2018/1/6,2,5050,1160
0066117,G196049390,預訂,2018/1/7,3,5050,7160
0066118,I193620862,預訂,2018/1/5,1,5050,4120
0066119,G158588914,預訂,2018/1/7,3,5050,7160
0066120,M237309553,預訂,2018/1/6,2,5050,1160
0066121,E111343628,預訂,2018/1/5,1,5050,4120
0066122,O136436427,預訂,2018/1/7,3,5050,7160
0066123,C127357118,預訂,2018/1/5,1,5050,4120
0066124,J111025898,預訂,2018/1/6,2,5050,1160
0066125,F137377894,預訂,2018/1/6,2,5050,1160
0066336,Z226387766,預訂,2018/1/5,1,5050,4120
0066337,Q118465171,預訂,2018/1/7,3,5050,7160
0066338,L240449412,預訂,2018/1/5,1,5050,4120
0066339,H157492376,預訂,2018/1/7,3,5050,7160
0066340,B100522343,預訂,2018/1/6,2,5050,1160
0066341,K240567157,預訂,2018/1/7,3,5050,7160
0066342,U207718792,預訂,2018/1/6,2,5050,1160
0066343,S258588639,預訂,2018/1/5,1,5050,4120
0066344,D250543761,預訂,2018/1/5,1,5050,4120
0066345,G182738268,預訂,2018/1/5,1,5050,4120
0066346,V187551834,預訂,2018/1/5,1,5050,4120
0066347,N251674969,預訂,2018/1/7,3,5050,7160
0066348,N239563154,預訂,2018/1/6,2,5050,1160
0066349,Q264119522,預訂,2018/1/6,2,5050,1160
0066350,E218981575,預訂,2018/1/6,2,5050,1160
0066351,F151871004,預訂,2018/1/5,1,5050,4120
0066352,B275621997,預訂,2018/1/6,2,5050,1160
0066353,G295512645,預訂,2018/1/6,2,5050,1160
0066354,A291078637,預訂,2018/1/7,3,5050,7160
0066715,K284041030,預訂,2018/1/7,3,5050,7160
0066716,I117913800,預訂,2018/1/6,2,5050,1160
0066717,P152324216,預訂,2018/1/7,3,5050,7160
0066718,J291170705,預訂,2018/1/6,2,5050,1160
0066719,O275069677,預訂,2018/1/5,1,5050,4120
0066720,M252428022,預訂,2018/1/5,1,5050,4120
0066721,Z245691712,預訂,2018/1/7,3,5050,7160
0066722,F103269785,預訂,2018/1/7,3,5050,7160
0066723,D276761732,預訂,2018/1/7,3,5050,7160
0066724,T267586984,預訂,2018/1/5,1,5050,4120
0066725,I205620409,預訂,2018/1/5,1,5050,4120
0066726,P273254855,預訂,2018/1/6,2,5050,1160
0066727,P274599415,預訂,2018/1/5,1,5050,4120
0066728,P201546582,預訂,2018/1/6,2,5050,1160
0066729,F139859504,預訂,2018/1/6,2,5050,1160
0066730,U117580093,預訂,2018/1/7,3,5050,7160
0066731,G202411251,預訂,2018/1/6,2,5050,1160
0066732,K206963240,預訂,2018/1/5,1,5050,4120
0066733,I286105174,預訂,2018/1/6,2,5050,1160
0065841,Q187207550,預訂,2018/1/6,2,5050,1160
0065842,S208560047,預訂,2018/1/5,1,5050,4120
0065843,A253335884,預訂,2018/1/7,3,5050,7160
0065844,E144158522,預訂,2018/1/6,2,5050,1160
0065845,O190968599,預訂,2018/1/6,2,5050,1160
0065846,N160610097,預訂,2018/1/7,3,5050,7160
0065847,S244214840,預訂,2018/1/7,3,5050,7160
0065848,I124929756,預訂,2018/1/6,2,5050,1160
0065849,O217664298,預訂,2018/1/6,2,5050,1160
0065850,T244134660,預訂,2018/1/5,1,5050,4120
0065851,B249039549,預訂,2018/1/6,2,5050,1160
0065852,L285540247,預訂,2018/1/5,1,5050,4120
0065853,V247374757,預訂,2018/1/5,1,5050,4120
0065854,I251215229,預訂,2018/1/6,2,5050,1160
0065855,H106615683,預訂,2018/1/7,3,5050,7160
0065856,K291448825,預訂,2018/1/7,3,5050,7160
0065857,G208018272,預訂,2018/1/6,2,5050,1160
0065858,G181844221,預訂,2018/1/7,3,5050,7160
0065859,F130002812,預訂,2018/1/5,1,5050,4120
0066126,P143739745,預訂,2018/1/6,2,5050,1160
0066127,P263412881,預訂,2018/1/7,3,5050,7160
0066128,J188850952,預訂,2018/1/5,1,5050,4120
0066129,R151484868,預訂,2018/1/7,3,5050,7160
0066130,R276890444,預訂,2018/1/5,1,5050,4120
0066131,F112438574,預訂,2018/1/5,1,5050,4120
0066132,I293928918,預訂,2018/1/5,1,5050,4120
0066133,K232107754,預訂,2018/1/6,2,5050,1160
0066134,I101544808,預訂,2018/1/6,2,5050,1160
0066135,Z181736363,預訂,2018/1/7,3,5050,7160
0066136,K170479462,預訂,2018/1/5,1,5050,4120
0066137,F136807866,預訂,2018/1/6,2,5050,1160
0066138,M192453730,預訂,2018/1/6,2,5050,1160
0066139,K172775636,預訂,2018/1/7,3,5050,7160
0066140,G160983054,預訂,2018/1/5,1,5050,4120
0066141,M227726051,預訂,2018/1/6,2,5050,1160
0066142,I247116160,預訂,2018/1/6,2,5050,1160
0066143,K111952588,預訂,2018/1/6,2,5050,1160
0066144,M279215038,預訂,2018/1/5,1,5050,4120
0066355,H234272065,預訂,2018/1/5,1,5050,4120
0066356,R280290256,預訂,2018/1/7,3,5050,7160
0066357,B111208621,預訂,2018/1/7,3,5050,7160
0066358,I192744069,預訂,2018/1/7,3,5050,7160
0066359,D298989798,預訂,2018/1/5,1,5050,4120
0066360,I253096446,預訂,2018/1/5,1,5050,4120
0066361,J142705769,預訂,2018/1/7,3,5050,7160
0066362,K144874928,預訂,2018/1/7,3,5050,7160
0066363,S106705617,預訂,2018/1/7,3,5050,7160
0066364,D247229798,預訂,2018/1/5,1,5050,4120
0066365,C229619060,預訂,2018/1/5,1,5050,4120
0066366,O201244100,預訂,2018/1/5,1,5050,4120
0066367,A219913040,預訂,2018/1/7,3,5050,7160
0066368,J205220843,預訂,2018/1/7,3,5050,7160
0066369,I120006832,預訂,2018/1/5,1,5050,4120
0066370,T135384829,預訂,2018/1/7,3,5050,7160
0066371,O160660197,預訂,2018/1/7,3,5050,7160
0066372,T206036021,預訂,2018/1/6,2,5050,1160
0066373,G156565995,預訂,2018/1/5,1,5050,4120
0066734,R183808221,預訂,2018/1/5,1,5050,4120
0066735,K295005095,預訂,2018/1/5,1,5050,4120
0066736,S174671584,預訂,2018/1/5,1,5050,4120
0066737,F175054881,預訂,2018/1/5,1,5050,4120
0066738,D220381557,預訂,2018/1/5,1,5050,4120
0066739,E181446312,預訂,2018/1/7,3,5050,7160
0066740,E142281608,預訂,2018/1/5,1,5050,4120
0066741,G214976347,預訂,2018/1/6,2,5050,1160
0066742,A244849400,預訂,2018/1/6,2,5050,1160
0066743,G263098830,預訂,2018/1/7,3,5050,7160
0066744,I262019162,預訂,2018/1/5,1,5050,4120
0066745,Z184354041,預訂,2018/1/6,2,5050,1160
0066746,Q145705033,預訂,2018/1/6,2,5050,1160
0066747,A102584840,預訂,2018/1/5,1,5050,4120
0066748,K148408582,預訂,2018/1/5,1,5050,4120
0066749,F220586509,預訂,2018/1/7,3,5050,7160
0066750,G258914274,預訂,2018/1/5,1,5050,4120
0066751,J270395908,預訂,2018/1/6,2,5050,1160
0066752,R231313459,預訂,2018/1/5,1,5050,4120
0065860,H261109868,預訂,2018/1/6,2,5050,1160
0065861,T253658673,預訂,2018/1/5,1,5050,4120
0065862,K115112982,預訂,2018/1/7,3,5050,7160
0065863,E255171659,預訂,2018/1/5,1,5050,4120
0065864,F115717401,預訂,2018/1/5,1,5050,4120
0065865,M217032211,預訂,2018/1/7,3,5050,7160
0065866,B270617804,預訂,2018/1/7,3,5050,7160
0065867,M144957227,預訂,2018/1/6,2,5050,1160
0065868,M121047826,預訂,2018/1/6,2,5050,1160
0065869,L139415300,預訂,2018/1/5,1,5050,4120
0065870,S125692000,預訂,2018/1/5,1,5050,4120
0065871,E278556892,預訂,2018/1/7,3,5050,7160
0065872,S113529001,預訂,2018/1/6,2,5050,1160
0065873,T152007849,預訂,2018/1/6,2,5050,1160
0065874,T184997649,預訂,2018/1/5,1,5050,4120
0065875,S299579421,預訂,2018/1/5,1,5050,4120
0065876,M189702215,預訂,2018/1/6,2,5050,1160
0065877,S162841129,預訂,2018/1/6,2,5050,1160
0065878,J209378699,預訂,2018/1/5,1,5050,4120
0066145,I161406758,預訂,2018/1/6,2,5050,1160
0066146,U241911255,預訂,2018/1/7,3,5050,7160
0066147,A146374584,預訂,2018/1/5,1,5050,4120
0066148,Q150604098,預訂,2018/1/7,3,5050,7160
0066149,T100794693,預訂,2018/1/6,2,5050,1160
0066150,A148271620,預訂,2018/1/7,3,5050,7160
0066151,T167010116,預訂,2018/1/6,2,5050,1160
0066152,C104331894,預訂,2018/1/6,2,5050,1160
0066153,T171985082,預訂,2018/1/6,2,5050,1160
0066154,D114331414,預訂,2018/1/7,3,5050,7160
0066155,M286237900,預訂,2018/1/7,3,5050,7160
0066156,H220124565,預訂,2018/1/6,2,5050,1160
0066157,I211713175,預訂,2018/1/5,1,5050,4120
0066158,J222530400,預訂,2018/1/7,3,5050,7160
0066159,E106226905,預訂,2018/1/7,3,5050,7160
0066160,O206515917,預訂,2018/1/5,1,5050,4120
0066161,K139820481,預訂,2018/1/5,1,5050,4120
0066162,F119666058,預訂,2018/1/7,3,5050,7160
0066163,Q200897698,預訂,2018/1/7,3,5050,7160
