訂票代碼,客戶證號,訂單狀態,乘車日期,訂票張數,起站,迄站
0090077,S236390706,網路付款未取票,2018/04/07,1,1040,1000
0090078,U127312801,網路付款未取票,2018/04/07,1,5050,4440
0090079,L226593986,網路付款未取票,2018/04/08,2,5050,1160
0090080,Q191735610,網路付款未取票,2018/04/08,2,1020,6220
0090081,H288332414,網路付款未取票,2018/04/09,3,1040,6000
0090082,S291508715,網路付款未取票,2018/04/08,2,5050,4220
0090083,N257508008,網路付款未取票,2018/04/07,1,5050,4120
0090084,B260420871,網路付款未取票,2018/04/09,3,1020,6050
0090085,P174354629,網路付款未取票,2018/04/08,2,1040,6110
0090086,F283629107,網路付款未取票,2018/04/09,3,5050,3390
0090087,O141842348,網路付款未取票,2018/04/09,3,5050,7160
0090088,M294016817,網路付款未取票,2018/04/09,3,1020,6050
0090089,A156680615,網路付款未取票,2018/04/08,2,1040,6110
0090090,M248799287,網路付款未取票,2018/04/09,3,5050,3390
0090360,V121999887,網路付款未取票,2018/04/08,2,1020,6220
0090361,F249929220,網路付款未取票,2018/04/08,2,1040,6110
0090362,K217830403,網路付款未取票,2018/04/08,2,5050,4220
0090363,H273632738,網路付款未取票,2018/04/09,3,5050,7160
0090364,G253742536,網路付款未取票,2018/04/07,1,1020,7190
0090365,N225987851,網路付款未取票,2018/04/09,3,1040,6000
0090366,P227072489,網路付款未取票,2018/04/07,1,5050,4440
0090367,T205950746,網路付款未取票,2018/04/09,3,5050,7160
0090368,A196249036,網路付款未取票,2018/04/07,1,1020,7190
0090369,E170505346,網路付款未取票,2018/04/09,3,1040,6000
0090370,C107211808,網路付款未取票,2018/04/09,3,5050,3390
0090371,N128203172,網路付款未取票,2018/04/08,2,5050,1160
0090372,B239491313,網路付款未取票,2018/04/09,3,1020,6050
0090373,O104050224,網路付款未取票,2018/04/09,3,1040,6000
0090374,T142803893,網路付款未取票,2018/04/08,2,5050,4220
0090375,V251505635,網路付款未取票,2018/04/08,2,5050,1160
0090376,Q183164858,網路付款未取票,2018/04/09,3,1020,6050
0090377,J213342223,網路付款未取票,2018/04/08,2,1040,6110
0090091,T298954136,網路付款未取票,2018/04/08,2,5050,1160
0090092,O284127780,網路付款未取票,2018/04/07,1,1020,7190
0090093,K201630451,網路付款未取票,2018/04/08,2,1040,6110
0090094,O248494191,網路付款未取票,2018/04/07,1,5050,4440
0090095,S102422180,網路付款未取票,2018/04/08,2,5050,1160
0090096,J128521038,網路付款未取票,2018/04/09,3,1020,6050
0090097,A131213823,網路付款未取票,2018/04/08,2,1040,6110
0090098,R113598283,網路付款未取票,2018/04/07,1,5050,4440
0090099,F247949948,網路付款未取票,2018/04/09,3,5050,7160
0090100,T175136254,網路付款未取票,2018/04/09,3,1020,6050
0090101,J255311666,網路付款未取票,2018/04/09,3,1040,6000
0090102,P258514823,網路付款未取票,2018/04/08,2,5050,4220
0090103,J157387808,網路付款未取票,2018/04/08,2,5050,1160
0090104,Z259339752,網路付款未取票,2018/04/08,2,1020,6220
0090105,Q175803659,網路付款未取票,2018/04/08,2,1040,6110
0090106,Z215251317,網路付款未取票,2018/04/08,2,5050,4220
0090107,L276791816,網路付款未取票,2018/04/08,2,5050,1160
0090108,C201196939,網路付款未取票,2018/04/09,3,1020,6050
0090378,N148008306,網路付款未取票,2018/04/09,3,5050,3390
0090379,K295834185,網路付款未取票,2018/04/08,2,5050,1160
0090380,E217237827,網路付款未取票,2018/04/08,2,1020,6220
0090381,O215487382,網路付款未取票,2018/04/07,1,1040,1000
0090382,L128155704,網路付款未取票,2018/04/09,3,5050,3390
0090383,V139681643,網路付款未取票,2018/04/07,1,5050,4120
0090384,L282834420,網路付款未取票,2018/04/09,3,1020,6050
0090385,N231334553,網路付款未取票,2018/04/07,1,1040,1000
0090386,C225468647,網路付款未取票,2018/04/08,2,5050,4220
0090387,T196876468,網路付款未取票,2018/04/09,3,5050,7160
0090388,L288204659,網路付款未取票,2018/04/08,2,1020,6220
0090389,H238552037,網路付款未取票,2018/04/09,3,1040,6000
0090390,Z119524211,網路付款未取票,2018/04/07,1,5050,4440
0090391,J277697030,網路付款未取票,2018/04/09,3,5050,7160
0090392,C138710103,網路付款未取票,2018/04/07,1,1020,7190
0090393,B160988803,網路付款未取票,2018/04/07,1,1040,1000
0090394,D132769550,網路付款未取票,2018/04/07,1,5050,4440
0090395,C200744404,網路付款未取票,2018/04/09,3,5050,7160
0090109,V238246339,網路付款未取票,2018/04/08,2,1040,6110
0090110,T161808630,網路付款未取票,2018/04/09,3,5050,3390
0090111,K214192988,網路付款未取票,2018/04/07,1,5050,4120
0090112,F171493766,網路付款未取票,2018/04/07,1,1020,7190
0090113,E247146722,網路付款未取票,2018/04/08,2,1040,6110
0090114,A141125429,網路付款未取票,2018/04/07,1,5050,4440
0090115,Z255816598,網路付款未取票,2018/04/07,1,5050,4120
0090116,E207735754,網路付款未取票,2018/04/08,2,1020,6220
0090117,P133533615,網路付款未取票,2018/04/07,1,1040,1000
0090118,G172049307,網路付款未取票,2018/04/08,2,5050,4220
0090119,A112453192,網路付款未取票,2018/04/07,1,5050,4120
0090120,E134231514,網路付款未取票,2018/04/09,3,1020,6050
0090121,A227704653,網路付款未取票,2018/04/08,2,1040,6110
0090122,P248906944,網路付款未取票,2018/04/09,3,5050,3390
0090123,K229533697,網路付款未取票,2018/04/07,1,5050,4120
0090124,T262715912,網路付款未取票,2018/04/08,2,1020,6220
0090125,R189634592,網路付款未取票,2018/04/09,3,1040,6000
0090126,I227724415,網路付款未取票,2018/04/07,1,5050,4440
0090396,U292119474,網路付款未取票,2018/04/07,1,1020,7190
0090397,V221658365,網路付款未取票,2018/04/08,2,1040,6110
0090398,I193066493,網路付款未取票,2018/04/09,3,5050,3390
0090399,H104008813,網路付款未取票,2018/04/08,2,5050,1160
0090400,Q292258383,網路付款未取票,2018/04/09,3,1020,6050
0090401,K241747444,網路付款未取票,2018/04/09,3,1040,6000
0090402,K156501896,網路付款未取票,2018/04/07,1,5050,4440
0090403,K263710905,網路付款未取票,2018/04/08,2,5050,1160
0090404,M262269964,網路付款未取票,2018/04/08,2,1020,6220
0090405,O208018493,網路付款未取票,2018/04/07,1,1040,1000
0090406,Z138414114,網路付款未取票,2018/04/07,1,5050,4440
0090407,R134839716,網路付款未取票,2018/04/08,2,5050,1160
0090408,Z172143770,網路付款未取票,2018/04/07,1,1020,7190
0090409,B225578503,網路付款未取票,2018/04/07,1,1040,1000
0090410,H136492723,網路付款未取票,2018/04/08,2,5050,4220
0090411,T284434621,網路付款未取票,2018/04/09,3,5050,7160
0090412,S268217263,網路付款未取票,2018/04/09,3,1020,6050
0090413,B182763917,網路付款未取票,2018/04/09,3,1040,6000
0090127,O116246196,網路付款未取票,2018/04/08,2,5050,1160
0090128,V259544269,網路付款未取票,2018/04/08,2,1020,6220
0090129,A209844485,網路付款未取票,2018/04/07,1,1040,1000
0090130,C260532206,網路付款未取票,2018/04/08,2,5050,4220
0090131,Q286385986,網路付款未取票,2018/04/09,3,5050,7160
0090132,O172403460,網路付款未取票,2018/04/08,2,1020,6220
0090133,O107314412,網路付款未取票,2018/04/08,2,1040,6110
0090134,E279284966,網路付款未取票,2018/04/09,3,5050,3390
0090135,E277982405,網路付款未取票,2018/04/08,2,5050,1160
0090136,T211065070,網路付款未取票,2018/04/08,2,1020,6220
0090137,J134099430,網路付款未取票,2018/04/08,2,1040,6110
0090138,L287543228,網路付款未取票,2018/04/09,3,5050,3390
0090139,L206006151,網路付款未取票,2018/04/07,1,5050,4120
0090140,N109976196,網路付款未取票,2018/04/08,2,1020,6220
0090141,I282244116,網路付款未取票,2018/04/09,3,1040,6000
0090142,D261539808,網路付款未取票,2018/04/07,1,5050,4440
0090143,N233383929,網路付款未取票,2018/04/08,2,5050,1160
0090144,L238926897,網路付款未取票,2018/04/08,2,1020,6220
0090414,P137541882,網路付款未取票,2018/04/08,2,5050,4220
0090415,C256985360,網路付款未取票,2018/04/08,2,5050,1160
0090416,U200611254,網路付款未取票,2018/04/08,2,1020,6220
0090417,B131947101,網路付款未取票,2018/04/07,1,1040,1000
0090418,P280352017,網路付款未取票,2018/04/09,3,5050,3390
0090419,V291657556,網路付款未取票,2018/04/09,3,5050,7160
0090420,K123700209,網路付款未取票,2018/04/09,3,1020,6050
0090421,O112029153,網路付款未取票,2018/04/07,1,1040,1000
0090422,P289767390,網路付款未取票,2018/04/09,3,5050,3390
0090423,S281527324,網路付款未取票,2018/04/08,2,5050,1160
0090424,L149149171,網路付款未取票,2018/04/09,3,1020,6050
0090425,I293760836,網路付款未取票,2018/04/08,2,1040,6110
0090426,V284738297,網路付款未取票,2018/04/08,2,5050,4220
0090427,N297591087,網路付款未取票,2018/04/08,2,5050,1160
0090428,J179485634,網路付款未取票,2018/04/07,1,1020,7190
0090429,C245495051,網路付款未取票,2018/04/08,2,1040,6110
0090430,H277884069,網路付款未取票,2018/04/09,3,5050,3390
0090431,M297918710,網路付款未取票,2018/04/07,1,5050,4120
0090145,T145468010,網路付款未取票,2018/04/08,2,1040,6110
0090146,E195054859,網路付款未取票,2018/04/09,3,5050,3390
0090147,V246846441,網路付款未取票,2018/04/09,3,5050,7160
0090148,Q253266083,網路付款未取票,2018/04/09,3,1020,6050
0090149,S124843941,網路付款未取票,2018/04/08,2,1040,6110
0090150,F142654086,網路付款未取票,2018/04/09,3,5050,3390
0090151,D121508774,網路付款未取票,2018/04/08,2,5050,1160
0090152,U123673072,網路付款未取票,2018/04/08,2,1020,6220
0090153,J235554709,網路付款未取票,2018/04/08,2,1040,6110
0090154,O276689315,網路付款未取票,2018/04/08,2,5050,4220
0090155,G168524333,網路付款未取票,2018/04/08,2,5050,1160
0090156,L279930253,網路付款未取票,2018/04/09,3,1020,6050
0090157,V104552666,網路付款未取票,2018/04/07,1,1040,1000
0090158,R176297218,網路付款未取票,2018/04/09,3,5050,3390
0090159,M278639061,網路付款未取票,2018/04/09,3,5050,7160
0090160,A287499708,網路付款未取票,2018/04/07,1,1020,7190
0090161,C164292363,網路付款未取票,2018/04/09,3,1040,6000
0090162,H136750453,網路付款未取票,2018/04/07,1,5050,4440
0090432,S109605696,網路付款未取票,2018/04/07,1,1020,7190
0090433,I208352337,網路付款未取票,2018/04/08,2,1040,6110
0090434,N265788216,網路付款未取票,2018/04/09,3,5050,3390
0090435,S171602738,網路付款未取票,2018/04/09,3,5050,7160
0090436,O258371767,網路付款未取票,2018/04/09,3,1020,6050
0090437,H248023374,網路付款未取票,2018/04/09,3,1040,6000
0090438,V218577833,網路付款未取票,2018/04/09,3,5050,3390
0090439,K111540515,網路付款未取票,2018/04/07,1,5050,4120
0090440,F272722240,網路付款未取票,2018/04/07,1,1020,7190
0090441,V153880380,網路付款未取票,2018/04/09,3,1040,6000
0090442,Q158523796,網路付款未取票,2018/04/08,2,5050,4220
0090443,Q158048896,網路付款未取票,2018/04/07,1,5050,4120
0090444,H290232474,網路付款未取票,2018/04/09,3,1020,6050
0090445,R210630400,網路付款未取票,2018/04/08,2,1040,6110
0090163,K236106664,網路付款未取票,2018/04/07,1,5050,4120
0090164,U274699308,網路付款未取票,2018/04/08,2,1020,6220
0090165,S292123001,網路付款未取票,2018/04/07,1,1040,1000
0090166,D105590058,網路付款未取票,2018/04/07,1,5050,4440
0090167,I257940945,網路付款未取票,2018/04/08,2,5050,1160
0090168,J295890584,網路付款未取票,2018/04/09,3,1020,6050
0090169,A286433582,網路付款未取票,2018/04/09,3,1040,6000
0090170,I255414148,網路付款未取票,2018/04/07,1,5050,4440
0090171,M258224215,網路付款未取票,2018/04/08,2,5050,1160
0090172,K265027163,網路付款未取票,2018/04/09,3,1020,6050
0090173,F189785031,網路付款未取票,2018/04/07,1,1040,1000
0090174,J196104950,網路付款未取票,2018/04/08,2,5050,4220
0090175,B227577586,網路付款未取票,2018/04/08,2,5050,1160
0090176,L259207351,網路付款未取票,2018/04/07,1,1020,7190
0090177,I256271781,網路付款未取票,2018/04/09,3,1040,6000
0090178,M199853087,網路付款未取票,2018/04/08,2,5050,4220
0090179,R133189548,網路付款未取票,2018/04/08,2,5050,1160
0090180,H266990789,網路付款未取票,2018/04/08,2,1020,6220
0090181,C241883813,網路付款未取票,2018/04/08,2,1040,6110
0090182,K234898856,網路付款未取票,2018/04/09,3,5050,3390
0090183,J230853529,網路付款未取票,2018/04/07,1,5050,4120
0090184,P178554054,網路付款未取票,2018/04/08,2,1020,6220
0090185,I216093347,網路付款未取票,2018/04/09,3,1040,6000
0090186,U292925650,網路付款未取票,2018/04/07,1,5050,4440
0090187,F100932174,網路付款未取票,2018/04/09,3,5050,7160
0090188,T168742126,網路付款未取票,2018/04/08,2,1020,6220
0090189,G200922064,網路付款未取票,2018/04/09,3,1040,6000
0090190,O244010064,網路付款未取票,2018/04/09,3,5050,3390
0090191,U122496802,網路付款未取票,2018/04/08,2,5050,1160
0090192,C155422611,網路付款未取票,2018/04/08,2,1020,6220
0090193,M193178281,網路付款未取票,2018/04/08,2,1040,6110
0090194,H224439192,網路付款未取票,2018/04/07,1,5050,4440
0090195,M171342929,網路付款未取票,2018/04/09,3,5050,7160
0090196,I148360642,網路付款未取票,2018/04/08,2,1020,6220
0090197,G267717756,網路付款未取票,2018/04/07,1,1040,1000
0090198,L296945516,網路付款未取票,2018/04/08,2,5050,4220
0090199,J177744863,網路付款未取票,2018/04/08,2,5050,1160
0090200,U220465856,網路付款未取票,2018/04/07,1,1020,7190
0090201,K168353971,網路付款未取票,2018/04/09,3,1040,6000
0090202,E280131289,網路付款未取票,2018/04/07,1,5050,4440
0090203,P233593417,網路付款未取票,2018/04/08,2,5050,1160
0090204,B114521550,網路付款未取票,2018/04/09,3,1020,6050
0090205,T286434218,網路付款未取票,2018/04/08,2,1040,6110
0090206,H216861984,網路付款未取票,2018/04/09,3,5050,3390
0090207,I286173789,網路付款未取票,2018/04/08,2,5050,1160
0090208,L144556327,網路付款未取票,2018/04/08,2,1020,6220
0090209,M186880221,網路付款未取票,2018/04/08,2,1040,6110
0090210,J211967571,網路付款未取票,2018/04/07,1,5050,4440
0090211,M102533772,網路付款未取票,2018/04/09,3,5050,7160
0090212,Z193666278,網路付款未取票,2018/04/09,3,1020,6050
0090213,D184797351,網路付款未取票,2018/04/09,3,1040,6000
0090214,O208045981,網路付款未取票,2018/04/09,3,5050,3390
0090215,N118497706,網路付款未取票,2018/04/08,2,5050,1160
0090216,Z135584351,網路付款未取票,2018/04/07,1,1020,7190
0090217,A200181665,網路付款未取票,2018/04/07,1,1040,1000
0090218,J223937172,網路付款未取票,2018/04/08,2,5050,4220
0090219,I213524569,網路付款未取票,2018/04/08,2,5050,1160
0090220,G287750159,網路付款未取票,2018/04/09,3,1020,6050
0090221,L271175134,網路付款未取票,2018/04/07,1,1040,1000
0090222,R123604690,網路付款未取票,2018/04/07,1,5050,4440
0090223,B278712575,網路付款未取票,2018/04/07,1,5050,4120
0090224,V206260350,網路付款未取票,2018/04/09,3,1020,6050
0090225,U183910569,網路付款未取票,2018/04/09,3,1040,6000
0090226,O273579965,網路付款未取票,2018/04/07,1,5050,4440
0090227,R248261184,網路付款未取票,2018/04/07,1,5050,4120
0090228,U260837434,網路付款未取票,2018/04/07,1,1020,7190
0090229,B240566054,網路付款未取票,2018/04/08,2,1040,6110
0090230,K253103621,網路付款未取票,2018/04/08,2,5050,4220
0090231,G218124661,網路付款未取票,2018/04/07,1,5050,4120
0090232,B259055019,網路付款未取票,2018/04/07,1,1020,7190
0090233,C143298874,網路付款未取票,2018/04/07,1,1040,1000
0090234,E296738418,網路付款未取票,2018/04/08,2,5050,4220
0090235,Z117268998,網路付款未取票,2018/04/08,2,5050,1160
0090236,Z275103047,網路付款未取票,2018/04/07,1,1020,7190
0090237,G196167124,網路付款未取票,2018/04/08,2,1040,6110
0090238,F142392910,網路付款未取票,2018/04/08,2,5050,4220
0090239,U147475069,網路付款未取票,2018/04/07,1,5050,4120
0090240,O225828153,網路付款未取票,2018/04/07,1,1020,7190
0090241,L188705971,網路付款未取票,2018/04/08,2,1040,6110
0090242,M110362634,網路付款未取票,2018/04/08,2,5050,4220
0090243,B199382413,網路付款未取票,2018/04/07,1,5050,4120
0090244,B292653939,網路付款未取票,2018/04/08,2,1020,6220
0090245,U148820068,網路付款未取票,2018/04/09,3,1040,6000
0090246,Z122450159,網路付款未取票,2018/04/09,3,5050,3390
0090247,H168355026,網路付款未取票,2018/04/07,1,5050,4120
0090248,O165343913,網路付款未取票,2018/04/09,3,1020,6050
0090249,B286347224,網路付款未取票,2018/04/07,1,1040,1000
0090250,S163863129,網路付款未取票,2018/04/09,3,5050,3390
0090251,V144161621,網路付款未取票,2018/04/09,3,5050,7160
0090252,G163124879,網路付款未取票,2018/04/09,3,1020,6050
0090253,T226122895,網路付款未取票,2018/04/08,2,1040,6110
0090254,Q207174312,網路付款未取票,2018/04/07,1,5050,4440
0090255,E243952000,網路付款未取票,2018/04/07,1,5050,4120
0090256,Z270264161,網路付款未取票,2018/04/08,2,1020,6220
0090257,E296083696,網路付款未取票,2018/04/08,2,1040,6110
0090258,K197482892,網路付款未取票,2018/04/09,3,5050,3390
0090259,H169503991,網路付款未取票,2018/04/07,1,5050,4120
0090260,L273421371,網路付款未取票,2018/04/08,2,1020,6220
0090261,O248041574,網路付款未取票,2018/04/07,1,1040,1000
0090262,T284172340,網路付款未取票,2018/04/08,2,5050,4220
0090263,E222275213,網路付款未取票,2018/04/08,2,5050,1160
0090264,N263754383,網路付款未取票,2018/04/09,3,1020,6050
0090265,F181681910,網路付款未取票,2018/04/09,3,1040,6000
0090266,B238905774,網路付款未取票,2018/04/08,2,5050,4220
0090267,Z152664901,網路付款未取票,2018/04/08,2,5050,1160
0090268,D258997707,網路付款未取票,2018/04/09,3,1020,6050
0090269,A268296670,網路付款未取票,2018/04/07,1,1040,1000
0089946,N212097615,網路付款未取票,2018/04/07,1,5050,4440
0089947,B256893768,網路付款未取票,2018/04/08,2,5050,1160
0089948,M143270025,網路付款未取票,2018/04/08,2,1020,6220
0089949,I249498674,網路付款未取票,2018/04/09,3,1040,6000
0089950,U278394680,網路付款未取票,2018/04/09,3,5050,3390
0089951,M285161381,網路付款未取票,2018/04/08,2,5050,1160
0089952,D112646556,網路付款未取票,2018/04/07,1,1020,7190
0089953,G206423695,網路付款未取票,2018/04/08,2,1040,6110
0089954,J126545469,網路付款未取票,2018/04/07,1,5050,4440
0089955,G156846968,網路付款未取票,2018/04/07,1,5050,4120
0089956,Z230759305,網路付款未取票,2018/04/09,3,1020,6050
0089957,G187988099,網路付款未取票,2018/04/07,1,1040,1000
0089958,B208520405,網路付款未取票,2018/04/09,3,5050,3390
0089959,O107119471,網路付款未取票,2018/04/08,2,5050,1160
0089960,R195383980,網路付款未取票,2018/04/08,2,1020,6220
0089961,A116647118,網路付款未取票,2018/04/08,2,1040,6110
0089962,J285190102,網路付款未取票,2018/04/08,2,5050,4220
0089963,S123639783,網路付款未取票,2018/04/08,2,5050,1160
0090270,S172928008,網路付款未取票,2018/04/09,3,5050,3390
0090271,S179706528,網路付款未取票,2018/04/08,2,5050,1160
0090272,O247877061,網路付款未取票,2018/04/07,1,1020,7190
0090273,I134175126,網路付款未取票,2018/04/08,2,1040,6110
0090274,R199934910,網路付款未取票,2018/04/07,1,5050,4440
0090275,E129120175,網路付款未取票,2018/04/07,1,5050,4120
0090276,P224667600,網路付款未取票,2018/04/09,3,1020,6050
0090277,C184296625,網路付款未取票,2018/04/07,1,1040,1000
0090278,M243083042,網路付款未取票,2018/04/07,1,5050,4440
0090279,I249797467,網路付款未取票,2018/04/09,3,5050,7160
0090280,H238317047,網路付款未取票,2018/04/07,1,1020,7190
0090281,N292581349,網路付款未取票,2018/04/09,3,1040,6000
0090282,U172671793,網路付款未取票,2018/04/08,2,5050,4220
0090283,Z239779385,網路付款未取票,2018/04/09,3,5050,7160
0090284,E222987825,網路付款未取票,2018/04/08,2,1020,6220
0090285,R140604756,網路付款未取票,2018/04/09,3,1040,6000
0090286,P276501226,網路付款未取票,2018/04/09,3,5050,3390
0090287,N265071832,網路付款未取票,2018/04/07,1,5050,4120
0089964,H246716447,網路付款未取票,2018/04/08,2,1020,6220
0089965,P176403456,網路付款未取票,2018/04/09,3,1040,6000
0089966,N234626718,網路付款未取票,2018/04/09,3,5050,3390
0089967,J234490813,網路付款未取票,2018/04/09,3,5050,7160
0089968,M205218112,網路付款未取票,2018/04/08,2,1020,6220
0089969,A219120170,網路付款未取票,2018/04/07,1,1040,1000
0089970,T212067292,網路付款未取票,2018/04/07,1,5050,4440
0089971,Z224649423,網路付款未取票,2018/04/07,1,5050,4120
0089972,R179562463,網路付款未取票,2018/04/09,3,1020,6050
0089973,Q151863019,網路付款未取票,2018/04/07,1,1040,1000
0089974,R100570708,網路付款未取票,2018/04/07,1,5050,4440
0089975,F273929216,網路付款未取票,2018/04/07,1,5050,4120
0089976,S208143902,網路付款未取票,2018/04/09,3,1020,6050
0089977,F123617698,網路付款未取票,2018/04/07,1,1040,1000
0089978,Q192842829,網路付款未取票,2018/04/09,3,5050,3390
0089979,J143097971,網路付款未取票,2018/04/07,1,5050,4120
0089980,F148504996,網路付款未取票,2018/04/07,1,1020,7190
0089981,O138018570,網路付款未取票,2018/04/08,2,1040,6110
0091590,C148969145,網路付款未取票,2018/04/07,1,5050,4440
0091591,C154757142,網路付款未取票,2018/04/09,3,5050,7160
0091592,R200691704,網路付款未取票,2018/04/09,3,1020,6050
0091593,L192581265,網路付款未取票,2018/04/09,3,1040,6000
0091594,P125754735,網路付款未取票,2018/04/09,3,5050,3390
0091595,M273102452,網路付款未取票,2018/04/07,1,5050,4120
0091596,N117041997,網路付款未取票,2018/04/08,2,1020,6220
0091597,O268678433,網路付款未取票,2018/04/07,1,1040,1000
0091598,O195021957,網路付款未取票,2018/04/08,2,5050,4220
0091599,E172271558,網路付款未取票,2018/04/09,3,5050,7160
0091600,J145882709,網路付款未取票,2018/04/09,3,1020,6050
0091601,U273347449,網路付款未取票,2018/04/07,1,1040,1000
0091602,T258024220,網路付款未取票,2018/04/07,1,5050,4440
0091603,V158351553,網路付款未取票,2018/04/07,1,5050,4120
0091604,M140315152,網路付款未取票,2018/04/08,2,1020,6220
0091605,Q176501994,網路付款未取票,2018/04/08,2,1040,6110
0091606,A134207247,網路付款未取票,2018/04/08,2,5050,4220
0091607,S295827775,網路付款未取票,2018/04/07,1,5050,4120
0091878,C233826500,網路付款未取票,2018/04/07,1,5050,4440
0091879,L240558229,網路付款未取票,2018/04/09,3,5050,7160
0091880,N188198110,網路付款未取票,2018/04/09,3,1020,6050
0091881,B102123688,網路付款未取票,2018/04/09,3,1040,6000
0091882,V282179647,網路付款未取票,2018/04/08,2,5050,4220
0091883,P120717367,網路付款未取票,2018/04/07,1,5050,4120
0091884,L163141220,網路付款未取票,2018/04/09,3,1020,6050
0091885,S116212923,網路付款未取票,2018/04/08,2,1040,6110
0091886,C273675925,網路付款未取票,2018/04/07,1,5050,4440
0091887,C248201944,網路付款未取票,2018/04/09,3,5050,7160
0091888,G296759562,網路付款未取票,2018/04/08,2,1020,6220
0091889,H131546164,網路付款未取票,2018/04/09,3,1040,6000
0091890,U104343326,網路付款未取票,2018/04/08,2,5050,4220
0091891,T258770352,網路付款未取票,2018/04/07,1,5050,4120
0091892,H196972108,網路付款未取票,2018/04/08,2,1020,6220
0091893,J255731739,網路付款未取票,2018/04/07,1,1040,1000
0091894,F131030801,網路付款未取票,2018/04/09,3,5050,3390
0091895,G247986586,網路付款未取票,2018/04/09,3,5050,7160
0091608,A128691813,網路付款未取票,2018/04/09,3,1020,6050
0091609,I179612046,網路付款未取票,2018/04/08,2,1040,6110
0091610,P229479799,網路付款未取票,2018/04/09,3,5050,3390
0091611,G106686154,網路付款未取票,2018/04/09,3,5050,7160
0091612,E231830624,網路付款未取票,2018/04/08,2,1020,6220
0091613,C100545472,網路付款未取票,2018/04/07,1,1040,1000
0091614,Q176250214,網路付款未取票,2018/04/09,3,5050,3390
0091615,N265952823,網路付款未取票,2018/04/08,2,5050,1160
0091616,P245143721,網路付款未取票,2018/04/07,1,1020,7190
0091617,B100370125,網路付款未取票,2018/04/07,1,1040,1000
0091618,Q287048964,網路付款未取票,2018/04/09,3,5050,3390
0091619,T149429153,網路付款未取票,2018/04/09,3,5050,7160
0091620,C109344435,網路付款未取票,2018/04/09,3,1020,6050
0091621,I227449748,網路付款未取票,2018/04/08,2,1040,6110
0091622,S291388464,網路付款未取票,2018/04/07,1,5050,4440
0091623,P148363269,網路付款未取票,2018/04/08,2,5050,1160
0091624,U167325097,網路付款未取票,2018/04/09,3,1020,6050
0091625,Z253188493,網路付款未取票,2018/04/08,2,1040,6110
0091896,P213061012,網路付款未取票,2018/04/09,3,1020,6050
0091897,P106000490,網路付款未取票,2018/04/09,3,1040,6000
0091898,U284996252,網路付款未取票,2018/04/09,3,5050,3390
0091899,J144462909,網路付款未取票,2018/04/09,3,5050,7160
0091900,S188409238,網路付款未取票,2018/04/08,2,1020,6220
0091901,H154153103,網路付款未取票,2018/04/09,3,1040,6000
0091902,M224656927,網路付款未取票,2018/04/07,1,5050,4440
0091903,R229764946,網路付款未取票,2018/04/07,1,5050,4120
0091904,S277401880,網路付款未取票,2018/04/07,1,1020,7190
0091905,S278306508,網路付款未取票,2018/04/07,1,1040,1000
0091906,T121193561,網路付款未取票,2018/04/07,1,5050,4440
0091907,B164526845,網路付款未取票,2018/04/07,1,5050,4120
0091908,Z140917415,網路付款未取票,2018/04/08,2,1020,6220
0091909,L163878768,網路付款未取票,2018/04/07,1,1040,1000
0091910,T200341229,網路付款未取票,2018/04/09,3,5050,3390
0091911,V181857033,網路付款未取票,2018/04/07,1,5050,4120
0091912,Q153128988,網路付款未取票,2018/04/08,2,1020,6220
0091913,C276132114,網路付款未取票,2018/04/07,1,1040,1000
0091626,T145767330,網路付款未取票,2018/04/09,3,5050,3390
0091627,U167214946,網路付款未取票,2018/04/09,3,5050,7160
0091628,B100570385,網路付款未取票,2018/04/09,3,1020,6050
0091629,L136808938,網路付款未取票,2018/04/09,3,1040,6000
0091630,P173786725,網路付款未取票,2018/04/09,3,5050,3390
0091631,S288937444,網路付款未取票,2018/04/08,2,5050,1160
0091632,F142409590,網路付款未取票,2018/04/08,2,1020,6220
0091633,H230036732,網路付款未取票,2018/04/09,3,1040,6000
0091634,M218225023,網路付款未取票,2018/04/07,1,5050,4440
0091635,F134072329,網路付款未取票,2018/04/09,3,5050,7160
0091636,N157966142,網路付款未取票,2018/04/09,3,1020,6050
0091637,D222344338,網路付款未取票,2018/04/07,1,1040,1000
0091638,E278522305,網路付款未取票,2018/04/09,3,5050,3390
0091639,I172473765,網路付款未取票,2018/04/09,3,5050,7160
0091640,N105799326,網路付款未取票,2018/04/07,1,1020,7190
0091641,N265243221,網路付款未取票,2018/04/07,1,1040,1000
0091642,Z121608553,網路付款未取票,2018/04/09,3,5050,3390
0091643,T198537133,網路付款未取票,2018/04/09,3,5050,7160
0091914,D100562652,網路付款未取票,2018/04/08,2,5050,4220
0091915,G157898671,網路付款未取票,2018/04/07,1,5050,4120
0091916,S180173839,網路付款未取票,2018/04/07,1,1020,7190
0091917,S145671141,網路付款未取票,2018/04/07,1,1040,1000
0091918,J282585261,網路付款未取票,2018/04/08,2,5050,4220
0091919,O257797052,網路付款未取票,2018/04/08,2,5050,1160
0091920,D272055617,網路付款未取票,2018/04/09,3,1020,6050
0091921,B122283425,網路付款未取票,2018/04/08,2,1040,6110
0091922,L218136477,網路付款未取票,2018/04/08,2,5050,4220
0091923,G239062479,網路付款未取票,2018/04/08,2,5050,1160
0091924,I149016858,網路付款未取票,2018/04/07,1,1020,7190
0091925,J288086445,網路付款未取票,2018/04/07,1,1040,1000
